Order ID,Date,Product Name,Category,Region,Units Sold, Unit Price , Revenue , Cost , Profit ,Profit Margin
ORD1930,22-09-2024,Keyboard,Accessories,East,2," ? 2,627.00 "," ? 5,254.00 "," ? 3,971.36 "," ? 1,282.64 ",24.41
ORD1931,18-10-2023,Tablet,Accessories,South,8," ? 3,597.00 "," ? 28,776.00 "," ? 23,595.14 "," ? 5,180.86 ",18.00
ORD1932,03-03-2024,Mouse,Electronics,Central,1," ? 3,106.00 "," ? 3,106.00 "," ? 2,209.00 ", ? 897.00 ,28.88
ORD1933,02-05-2025,Mouse,Electronics,North,4," ? 1,456.00 "," ? 5,824.00 "," ? 4,093.37 "," ? 1,730.63 ",29.72
ORD1934,12-07-2024,Tablet,Electronics,Central,9, ? 637.00 ," ? 5,733.00 "," ? 4,035.27 "," ? 1,697.73 ",29.61
ORD1935,09-06-2025,Tablet,Electronics,Central,6," ? 1,767.00 "," ? 10,602.00 "," ? 6,788.85 "," ? 3,813.15 ",35.97
ORD1936,23-12-2023,Keyboard,Accessories,West,11, ? 543.00 ," ? 5,973.00 "," ? 3,884.20 "," ? 2,088.80 ",34.97
ORD1937,28-04-2025,Headphones,Accessories,North,5," ? 2,494.00 "," ? 12,470.00 "," ? 11,015.83 "," ? 1,454.17 ",11.66
ORD1938,13-10-2023,Headphones,Electronics,East,3," ? 1,541.00 "," ? 4,623.00 "," ? 3,046.35 "," ? 1,576.65 ",34.10
ORD1939,26-03-2024,Laptop,Accessories,East,1," ? 1,438.00 "," ? 1,438.00 ", ? 940.97 , ? 497.03 ,34.56
ORD1940,03-12-2024,Tablet,Accessories,North,2," ? 1,881.00 "," ? 3,762.00 "," ? 3,202.44 ", ? 559.56 ,14.87
ORD1941,17-02-2025,Keyboard,Accessories,Central,14," ? 3,954.00 "," ? 55,356.00 "," ? 47,137.44 "," ? 8,218.56 ",14.85
ORD1942,23-01-2025,Keyboard,Accessories,South,11," ? 3,114.00 "," ? 34,254.00 "," ? 28,635.41 "," ? 5,618.59 ",16.40
ORD1943,22-08-2024,Mouse,Accessories,South,19," ? 2,453.00 "," ? 46,607.00 "," ? 29,470.74 "," ? 17,136.26 ",36.77
ORD1944,18-07-2024,Headphones,Accessories,Central,6, ? 670.00 ," ? 4,020.00 "," ? 2,455.27 "," ? 1,564.73 ",38.92
ORD1945,24-01-2024,Monitor,Electronics,North,2," ? 1,391.00 "," ? 2,782.00 "," ? 2,159.96 ", ? 622.04 ,22.36
ORD1946,10-02-2025,Printer,Accessories,Central,1, ? 929.00 , ? 929.00 , ? 581.67 , ? 347.33 ,37.39
ORD1947,06-07-2025,Keyboard,Electronics,West,2," ? 1,746.00 "," ? 3,492.00 "," ? 2,346.67 "," ? 1,145.33 ",32.80
ORD1948,27-01-2024,Tablet,Accessories,North,6," ? 1,054.00 "," ? 6,324.00 "," ? 4,850.40 "," ? 1,473.60 ",23.30
ORD1949,06-03-2024,Headphones,Accessories,Central,19," ? 4,934.00 "," ? 93,746.00 "," ? 72,519.88 "," ? 21,226.12 ",22.64
ORD1950,02-07-2025,Tablet,Accessories,West,9, ? 561.00 ," ? 5,049.00 "," ? 3,245.83 "," ? 1,803.17 ",35.71
ORD1951,22-06-2025,Headphones,Accessories,East,6," ? 3,725.00 "," ? 22,350.00 "," ? 14,956.06 "," ? 7,393.94 ",33.08
ORD1952,25-10-2024,Mouse,Electronics,South,15," ? 3,791.00 "," ? 56,865.00 "," ? 35,135.73 "," ? 21,729.27 ",38.21
ORD1953,15-12-2024,Printer,Electronics,West,8," ? 1,552.00 "," ? 12,416.00 "," ? 10,728.83 "," ? 1,687.17 ",13.59
ORD1954,23-11-2023,Keyboard,Accessories,West,12," ? 2,355.00 "," ? 28,260.00 "," ? 22,550.19 "," ? 5,709.81 ",20.20
ORD1955,05-01-2024,Monitor,Accessories,North,2," ? 4,215.00 "," ? 8,430.00 "," ? 6,359.33 "," ? 2,070.67 ",24.56
ORD1956,17-05-2025,Tablet,Electronics,Central,18," ? 1,987.00 "," ? 35,766.00 "," ? 22,338.41 "," ? 13,427.59 ",37.54
ORD1957,09-02-2025,Tablet,Electronics,South,2," ? 4,583.00 "," ? 9,166.00 "," ? 7,309.77 "," ? 1,856.23 ",20.25
ORD1958,01-01-2024,Mouse,Accessories,North,16," ? 4,559.00 "," ? 72,944.00 "," ? 47,197.61 "," ? 25,746.39 ",35.30
ORD1959,06-01-2024,Printer,Electronics,West,3, ? 770.00 ," ? 2,310.00 "," ? 2,073.30 ", ? 236.70 ,10.25
ORD1960,06-02-2025,Monitor,Electronics,North,10," ? 4,844.00 "," ? 48,440.00 "," ? 38,615.08 "," ? 9,824.92 ",20.28
ORD1961,11-01-2024,Monitor,Electronics,North,3, ? 708.00 ," ? 2,124.00 "," ? 1,895.02 ", ? 228.98 ,10.78
ORD1962,24-10-2024,Tablet,Accessories,North,18," ? 2,346.00 "," ? 42,228.00 "," ? 36,575.75 "," ? 5,652.25 ",13.39
ORD1963,14-05-2025,Laptop,Accessories,South,13," ? 1,001.00 "," ? 13,013.00 "," ? 9,077.85 "," ? 3,935.15 ",30.24
ORD1964,17-12-2023,Printer,Accessories,North,13," ? 3,848.00 "," ? 50,024.00 "," ? 39,405.66 "," ? 10,618.34 ",21.23
ORD1965,10-03-2025,Mouse,Accessories,North,17," ? 2,675.00 "," ? 45,475.00 "," ? 28,913.22 "," ? 16,561.78 ",36.42
ORD1966,24-06-2024,Laptop,Electronics,East,14," ? 4,283.00 "," ? 59,962.00 "," ? 53,451.56 "," ? 6,510.44 ",10.86
ORD1967,05-06-2024,Laptop,Accessories,East,15," ? 4,471.00 "," ? 67,065.00 "," ? 49,250.15 "," ? 17,814.85 ",26.56
ORD1968,28-09-2024,Keyboard,Accessories,Central,4," ? 4,201.00 "," ? 16,804.00 "," ? 11,116.57 "," ? 5,687.43 ",33.85
ORD1969,23-04-2025,Keyboard,Electronics,North,8," ? 1,157.00 "," ? 9,256.00 "," ? 6,019.19 "," ? 3,236.81 ",34.97
ORD1970,19-05-2025,Headphones,Electronics,East,17," ? 2,401.00 "," ? 40,817.00 "," ? 29,043.89 "," ? 11,773.11 ",28.84
ORD1971,03-03-2024,Mouse,Electronics,South,19," ? 3,387.00 "," ? 64,353.00 "," ? 44,816.80 "," ? 19,536.20 ",30.36
ORD1972,07-07-2024,Printer,Electronics,North,17," ? 2,476.00 "," ? 42,092.00 "," ? 28,163.45 "," ? 13,928.55 ",33.09
ORD1973,16-06-2024,Laptop,Electronics,North,9, ? 687.00 ," ? 6,183.00 "," ? 4,545.67 "," ? 1,637.33 ",26.48
ORD1974,01-12-2023,Monitor,Accessories,East,6," ? 1,990.00 "," ? 11,940.00 "," ? 10,216.95 "," ? 1,723.05 ",14.43
ORD1975,01-05-2024,Keyboard,Electronics,East,7," ? 4,046.00 "," ? 28,322.00 "," ? 23,692.58 "," ? 4,629.42 ",16.35
ORD1976,02-05-2024,Keyboard,Electronics,West,9," ? 2,958.00 "," ? 26,622.00 "," ? 18,768.96 "," ? 7,853.04 ",29.50
ORD1977,20-11-2024,Tablet,Accessories,South,2," ? 4,546.00 "," ? 9,092.00 "," ? 7,411.79 "," ? 1,680.21 ",18.48
ORD1978,17-06-2024,Printer,Electronics,North,12," ? 3,059.00 "," ? 36,708.00 "," ? 27,081.23 "," ? 9,626.77 ",26.23
ORD1979,16-11-2024,Printer,Accessories,North,10," ? 4,727.00 "," ? 47,270.00 "," ? 30,059.09 "," ? 17,210.91 ",36.41
ORD1980,08-02-2024,Monitor,Accessories,South,4," ? 1,029.00 "," ? 4,116.00 "," ? 3,353.65 ", ? 762.35 ,18.52
ORD1981,02-11-2024,Headphones,Accessories,Central,13," ? 1,311.00 "," ? 17,043.00 "," ? 13,348.57 "," ? 3,694.43 ",21.68
ORD1982,22-02-2024,Mouse,Electronics,North,7," ? 4,074.00 "," ? 28,518.00 "," ? 23,597.05 "," ? 4,920.95 ",17.26
ORD1983,26-01-2024,Monitor,Electronics,East,14," ? 1,042.00 "," ? 14,588.00 "," ? 9,028.66 "," ? 5,559.34 ",38.11
ORD1984,05-05-2025,Printer,Accessories,West,10," ? 4,891.00 "," ? 48,910.00 "," ? 31,409.64 "," ? 17,500.36 ",35.78
ORD1985,21-05-2025,Monitor,Accessories,South,19," ? 2,510.00 "," ? 47,690.00 "," ? 42,542.63 "," ? 5,147.37 ",10.79
ORD1986,07-09-2025,Tablet,Electronics,Central,9," ? 4,641.00 "," ? 41,769.00 "," ? 33,471.57 "," ? 8,297.43 ",19.87
ORD1987,08-11-2023,Laptop,Accessories,West,19," ? 2,323.00 "," ? 44,137.00 "," ? 36,027.04 "," ? 8,109.96 ",18.37
ORD1988,03-08-2025,Laptop,Accessories,East,17," ? 4,077.00 "," ? 69,309.00 "," ? 53,416.96 "," ? 15,892.04 ",22.93
ORD1989,05-02-2024,Tablet,Accessories,Central,5," ? 2,198.00 "," ? 10,990.00 "," ? 8,841.49 "," ? 2,148.51 ",19.55
ORD1990,27-11-2023,Tablet,Accessories,West,1," ? 1,322.00 "," ? 1,322.00 "," ? 1,034.42 ", ? 287.58 ,21.75
ORD1991,09-02-2025,Laptop,Accessories,South,6," ? 1,145.00 "," ? 6,870.00 "," ? 4,562.37 "," ? 2,307.63 ",33.59
ORD1992,22-09-2023,Mouse,Electronics,North,14," ? 2,144.00 "," ? 30,016.00 "," ? 21,678.06 "," ? 8,337.94 ",27.78
ORD1993,05-04-2024,Monitor,Electronics,Central,17," ? 2,732.00 "," ? 46,444.00 "," ? 39,960.26 "," ? 6,483.74 ",13.96
ORD1994,12-02-2025,Laptop,Electronics,Central,3," ? 1,919.00 "," ? 5,757.00 "," ? 4,767.38 ", ? 989.62 ,17.19
ORD1995,25-01-2025,Laptop,Electronics,West,9," ? 1,021.00 "," ? 9,189.00 "," ? 6,328.26 "," ? 2,860.74 ",31.13
ORD1996,30-04-2025,Tablet,Electronics,North,19," ? 3,981.00 "," ? 75,639.00 "," ? 65,230.91 "," ? 10,408.09 ",13.76
ORD1997,11-11-2024,Keyboard,Electronics,West,1," ? 2,110.00 "," ? 2,110.00 "," ? 1,616.71 ", ? 493.29 ,23.38
ORD1998,16-05-2024,Mouse,Electronics,North,10," ? 2,196.00 "," ? 21,960.00 "," ? 14,866.75 "," ? 7,093.25 ",32.30
ORD1999,26-06-2025,Laptop,Accessories,South,16," ? 1,951.00 "," ? 31,216.00 "," ? 25,744.94 "," ? 5,471.06 ",17.53
ORD2000,21-01-2025,Laptop,Accessories,South,6," ? 3,442.00 "," ? 20,652.00 "," ? 15,763.90 "," ? 4,888.10 ",23.67
ORD2001,15-10-2024,Headphones,Accessories,East,10," ? 3,181.00 "," ? 31,810.00 "," ? 21,099.56 "," ? 10,710.44 ",33.67
ORD2002,20-05-2024,Tablet,Electronics,South,18," ? 1,974.00 "," ? 35,532.00 "," ? 23,917.37 "," ? 11,614.63 ",32.69
ORD2003,21-05-2024,Tablet,Accessories,North,3," ? 4,269.00 "," ? 12,807.00 "," ? 10,355.57 "," ? 2,451.43 ",19.14
ORD2004,03-06-2024,Mouse,Accessories,North,1," ? 1,377.00 "," ? 1,377.00 ", ? 961.78 , ? 415.22 ,30.15
ORD2005,15-04-2024,Mouse,Electronics,Central,13," ? 3,774.00 "," ? 49,062.00 "," ? 30,915.27 "," ? 18,146.73 ",36.99
ORD2006,19-07-2025,Headphones,Accessories,Central,2, ? 826.00 ," ? 1,652.00 "," ? 1,225.28 ", ? 426.72 ,25.83
ORD2007,19-11-2024,Keyboard,Accessories,North,1," ? 2,008.00 "," ? 2,008.00 "," ? 1,562.09 ", ? 445.91 ,22.21
ORD2008,25-02-2025,Keyboard,Electronics,East,5," ? 1,736.00 "," ? 8,680.00 "," ? 6,739.41 "," ? 1,940.59 ",22.36
ORD2009,18-12-2024,Monitor,Electronics,East,19, ? 508.00 ," ? 9,652.00 "," ? 8,433.13 "," ? 1,218.87 ",12.63
ORD2010,19-06-2024,Printer,Accessories,East,3," ? 1,904.00 "," ? 5,712.00 "," ? 3,883.34 "," ? 1,828.66 ",32.01
ORD2011,21-04-2025,Headphones,Electronics,West,10," ? 3,841.00 "," ? 38,410.00 "," ? 27,867.05 "," ? 10,542.95 ",27.45
ORD2012,01-05-2024,Headphones,Accessories,West,7," ? 3,446.00 "," ? 24,122.00 "," ? 14,695.94 "," ? 9,426.06 ",39.08
ORD2013,22-01-2025,Laptop,Accessories,South,13," ? 2,248.00 "," ? 29,224.00 "," ? 22,521.38 "," ? 6,702.62 ",22.94
ORD2014,02-09-2024,Laptop,Accessories,West,4," ? 3,389.00 "," ? 13,556.00 "," ? 8,325.94 "," ? 5,230.06 ",38.58
ORD2015,31-05-2024,Headphones,Accessories,South,13," ? 1,975.00 "," ? 25,675.00 "," ? 20,322.07 "," ? 5,352.93 ",20.85
ORD2016,18-09-2023,Keyboard,Accessories,East,2," ? 2,996.00 "," ? 5,992.00 "," ? 3,719.01 "," ? 2,272.99 ",37.93
ORD2017,20-09-2023,Laptop,Electronics,West,11," ? 4,684.00 "," ? 51,524.00 "," ? 43,156.49 "," ? 8,367.51 ",16.24
ORD2018,09-07-2025,Mouse,Accessories,West,16," ? 4,022.00 "," ? 64,352.00 "," ? 42,469.91 "," ? 21,882.09 ",34.00
ORD2019,29-06-2025,Mouse,Accessories,North,12," ? 2,355.00 "," ? 28,260.00 "," ? 19,522.49 "," ? 8,737.51 ",30.92
ORD2020,12-01-2025,Monitor,Electronics,Central,12," ? 1,430.00 "," ? 17,160.00 "," ? 10,877.21 "," ? 6,282.79 ",36.61
ORD2021,19-01-2025,Headphones,Electronics,South,14," ? 3,427.00 "," ? 47,978.00 "," ? 38,740.30 "," ? 9,237.70 ",19.25
ORD2022,15-10-2024,Laptop,Accessories,East,9," ? 3,374.00 "," ? 30,366.00 "," ? 24,354.05 "," ? 6,011.95 ",19.80
ORD2023,17-12-2024,Laptop,Accessories,West,11," ? 4,561.00 "," ? 50,171.00 "," ? 40,310.93 "," ? 9,860.07 ",19.65
ORD2024,13-09-2024,Printer,Electronics,North,4," ? 1,681.00 "," ? 6,724.00 "," ? 5,596.01 "," ? 1,127.99 ",16.78
ORD2025,13-09-2024,Keyboard,Accessories,East,1," ? 4,715.00 "," ? 4,715.00 "," ? 3,316.90 "," ? 1,398.10 ",29.65
ORD2026,22-02-2025,Monitor,Electronics,North,8, ? 807.00 ," ? 6,456.00 "," ? 4,017.06 "," ? 2,438.94 ",37.78
ORD2027,13-01-2024,Mouse,Electronics,East,7," ? 2,909.00 "," ? 20,363.00 "," ? 14,742.80 "," ? 5,620.20 ",27.60
ORD2028,01-05-2025,Printer,Electronics,West,11," ? 4,163.00 "," ? 45,793.00 "," ? 36,084.54 "," ? 9,708.46 ",21.20
ORD2029,23-11-2024,Laptop,Electronics,Central,7," ? 2,596.00 "," ? 18,172.00 "," ? 15,715.05 "," ? 2,456.95 ",13.52
ORD2030,03-07-2024,Keyboard,Accessories,West,17," ? 4,119.00 "," ? 70,023.00 "," ? 46,728.10 "," ? 23,294.90 ",33.27
ORD2031,23-05-2024,Printer,Electronics,West,8," ? 1,405.00 "," ? 11,240.00 "," ? 10,104.70 "," ? 1,135.30 ",10.10
ORD2032,29-07-2025,Mouse,Accessories,East,10," ? 3,224.00 "," ? 32,240.00 "," ? 20,620.99 "," ? 11,619.01 ",36.04
ORD2033,16-12-2023,Mouse,Electronics,South,14," ? 2,882.00 "," ? 40,348.00 "," ? 25,625.81 "," ? 14,722.19 ",36.49
ORD2034,14-12-2023,Mouse,Accessories,West,9," ? 1,498.00 "," ? 13,482.00 "," ? 11,131.46 "," ? 2,350.54 ",17.43
ORD2035,30-10-2024,Monitor,Electronics,Central,5," ? 1,257.00 "," ? 6,285.00 "," ? 4,139.13 "," ? 2,145.87 ",34.14
ORD2036,17-10-2023,Tablet,Electronics,East,2," ? 4,538.00 "," ? 9,076.00 "," ? 6,198.91 "," ? 2,877.09 ",31.70
ORD2037,21-09-2024,Keyboard,Electronics,North,6," ? 2,133.00 "," ? 12,798.00 "," ? 11,254.70 "," ? 1,543.30 ",12.06
ORD2038,31-01-2024,Keyboard,Electronics,Central,8," ? 1,660.00 "," ? 13,280.00 "," ? 8,386.99 "," ? 4,893.01 ",36.84
ORD2039,31-10-2023,Tablet,Electronics,South,10," ? 2,602.00 "," ? 26,020.00 "," ? 17,429.41 "," ? 8,590.59 ",33.02
ORD2040,30-04-2024,Monitor,Accessories,West,17," ? 1,831.00 "," ? 31,127.00 "," ? 25,842.34 "," ? 5,284.66 ",16.98
ORD2041,31-07-2025,Headphones,Electronics,South,4," ? 2,316.00 "," ? 9,264.00 "," ? 8,146.38 "," ? 1,117.62 ",12.06
ORD2042,10-08-2024,Headphones,Electronics,West,7," ? 2,657.00 "," ? 18,599.00 "," ? 16,012.82 "," ? 2,586.18 ",13.90
ORD2043,02-10-2024,Headphones,Accessories,East,13, ? 637.00 ," ? 8,281.00 "," ? 5,048.76 "," ? 3,232.24 ",39.03
ORD2044,24-10-2023,Headphones,Accessories,West,6, ? 552.00 ," ? 3,312.00 "," ? 2,628.48 ", ? 683.52 ,20.64
ORD2045,07-02-2024,Printer,Electronics,North,3," ? 3,517.00 "," ? 10,551.00 "," ? 9,418.84 "," ? 1,132.16 ",10.73
ORD2046,28-04-2024,Headphones,Electronics,East,14, ? 703.00 ," ? 9,842.00 "," ? 6,282.16 "," ? 3,559.84 ",36.17
ORD2047,13-12-2024,Keyboard,Electronics,West,1," ? 3,234.00 "," ? 3,234.00 "," ? 2,640.82 ", ? 593.18 ,18.34
ORD2048,14-06-2025,Mouse,Accessories,East,2," ? 1,673.00 "," ? 3,346.00 "," ? 2,077.18 "," ? 1,268.82 ",37.92
ORD2049,17-04-2024,Headphones,Accessories,South,7," ? 1,333.00 "," ? 9,331.00 "," ? 7,958.32 "," ? 1,372.68 ",14.71
ORD2050,11-10-2024,Keyboard,Accessories,North,5," ? 3,634.00 "," ? 18,170.00 "," ? 15,495.68 "," ? 2,674.32 ",14.72
ORD2051,01-09-2024,Printer,Electronics,South,14, ? 849.00 ," ? 11,886.00 "," ? 8,860.15 "," ? 3,025.85 ",25.46
ORD2052,21-12-2024,Monitor,Electronics,West,18," ? 4,374.00 "," ? 78,732.00 "," ? 49,211.24 "," ? 29,520.76 ",37.50
ORD2053,05-11-2024,Monitor,Accessories,North,18, ? 542.00 ," ? 9,756.00 "," ? 7,359.07 "," ? 2,396.93 ",24.57
ORD2054,12-05-2024,Monitor,Accessories,South,14," ? 4,681.00 "," ? 65,534.00 "," ? 50,303.86 "," ? 15,230.14 ",23.24
ORD2055,28-03-2024,Tablet,Electronics,South,7, ? 897.00 ," ? 6,279.00 "," ? 5,423.32 ", ? 855.68 ,13.63
ORD2056,29-03-2025,Mouse,Electronics,East,2, ? 966.00 ," ? 1,932.00 "," ? 1,198.26 ", ? 733.74 ,37.98
ORD2057,06-03-2024,Printer,Accessories,Central,6," ? 4,464.00 "," ? 26,784.00 "," ? 21,804.27 "," ? 4,979.73 ",18.59
ORD2058,25-01-2024,Keyboard,Electronics,West,9," ? 4,466.00 "," ? 40,194.00 "," ? 31,338.94 "," ? 8,855.06 ",22.03
ORD2059,02-02-2024,Keyboard,Accessories,West,3," ? 4,701.00 "," ? 14,103.00 "," ? 11,436.89 "," ? 2,666.11 ",18.90
ORD2060,04-01-2025,Mouse,Accessories,North,11," ? 4,019.00 "," ? 44,209.00 "," ? 29,327.55 "," ? 14,881.45 ",33.66
ORD2061,13-03-2024,Laptop,Accessories,North,12, ? 508.00 ," ? 6,096.00 "," ? 4,724.60 "," ? 1,371.40 ",22.50
ORD2062,11-10-2024,Printer,Electronics,West,18," ? 2,517.00 "," ? 45,306.00 "," ? 30,068.29 "," ? 15,237.71 ",33.63
ORD2063,17-09-2024,Laptop,Accessories,West,12," ? 3,151.00 "," ? 37,812.00 "," ? 31,325.06 "," ? 6,486.94 ",17.16
ORD2064,19-01-2024,Printer,Electronics,Central,10," ? 4,564.00 "," ? 45,640.00 "," ? 34,131.60 "," ? 11,508.40 ",25.22
ORD2065,06-09-2025,Laptop,Electronics,North,8, ? 680.00 ," ? 5,440.00 "," ? 4,877.63 ", ? 562.37 ,10.34
ORD2066,03-01-2024,Mouse,Accessories,Central,10," ? 3,454.00 "," ? 34,540.00 "," ? 22,730.88 "," ? 11,809.12 ",34.19
ORD2067,22-04-2024,Laptop,Electronics,Central,4," ? 2,784.00 "," ? 11,136.00 "," ? 7,088.37 "," ? 4,047.63 ",36.35
ORD2068,25-08-2025,Printer,Electronics,North,5," ? 2,537.00 "," ? 12,685.00 "," ? 10,105.84 "," ? 2,579.16 ",20.33
ORD2069,26-12-2023,Mouse,Accessories,South,11, ? 593.00 ," ? 6,523.00 "," ? 5,536.67 ", ? 986.33 ,15.12
ORD2070,06-08-2024,Headphones,Electronics,West,5," ? 3,682.00 "," ? 18,410.00 "," ? 15,303.51 "," ? 3,106.49 ",16.87
ORD2071,05-06-2024,Mouse,Accessories,Central,10," ? 1,553.00 "," ? 15,530.00 "," ? 12,201.26 "," ? 3,328.74 ",21.43
ORD2072,01-02-2024,Keyboard,Accessories,North,1," ? 1,544.00 "," ? 1,544.00 "," ? 1,244.31 ", ? 299.69 ,19.41
ORD2073,23-06-2024,Mouse,Electronics,West,6," ? 4,135.00 "," ? 24,810.00 "," ? 21,448.35 "," ? 3,361.65 ",13.55
ORD2074,01-04-2024,Keyboard,Accessories,Central,5, ? 725.00 ," ? 3,625.00 "," ? 2,229.84 "," ? 1,395.16 ",38.49
ORD2075,09-06-2025,Monitor,Electronics,North,3," ? 3,860.00 "," ? 11,580.00 "," ? 8,395.95 "," ? 3,184.05 ",27.50
ORD2076,14-07-2025,Tablet,Accessories,East,13," ? 4,467.00 "," ? 58,071.00 "," ? 48,015.78 "," ? 10,055.22 ",17.32
ORD2077,06-02-2024,Monitor,Accessories,East,8," ? 3,796.00 "," ? 30,368.00 "," ? 18,414.34 "," ? 11,953.66 ",39.36
ORD2078,25-02-2025,Monitor,Accessories,North,16," ? 1,214.00 "," ? 19,424.00 "," ? 13,257.98 "," ? 6,166.02 ",31.74
ORD2079,16-07-2025,Keyboard,Accessories,East,11," ? 1,297.00 "," ? 14,267.00 "," ? 12,679.88 "," ? 1,587.12 ",11.12
ORD2080,27-02-2024,Tablet,Accessories,South,15," ? 4,581.00 "," ? 68,715.00 "," ? 50,523.36 "," ? 18,191.64 ",26.47
ORD2081,23-12-2024,Mouse,Accessories,Central,10," ? 2,246.00 "," ? 22,460.00 "," ? 17,257.25 "," ? 5,202.75 ",23.16
ORD2082,03-03-2024,Printer,Accessories,South,12," ? 3,484.00 "," ? 41,808.00 "," ? 34,675.09 "," ? 7,132.91 ",17.06
ORD2083,07-02-2025,Headphones,Accessories,East,12," ? 3,810.00 "," ? 45,720.00 "," ? 38,765.35 "," ? 6,954.65 ",15.21
ORD2084,26-07-2025,Mouse,Electronics,East,13," ? 3,971.00 "," ? 51,623.00 "," ? 44,786.14 "," ? 6,836.86 ",13.24
ORD2085,24-05-2024,Tablet,Electronics,West,8," ? 2,156.00 "," ? 17,248.00 "," ? 13,153.95 "," ? 4,094.05 ",23.74
ORD2086,17-10-2023,Tablet,Electronics,West,13," ? 1,729.00 "," ? 22,477.00 "," ? 15,461.50 "," ? 7,015.50 ",31.21
ORD2087,09-05-2024,Keyboard,Accessories,Central,8, ? 998.00 ," ? 7,984.00 "," ? 6,506.84 "," ? 1,477.16 ",18.50
ORD2088,20-07-2024,Keyboard,Accessories,Central,15," ? 2,477.00 "," ? 37,155.00 "," ? 22,671.72 "," ? 14,483.28 ",38.98
ORD2089,07-07-2025,Tablet,Electronics,East,16," ? 1,207.00 "," ? 19,312.00 "," ? 13,085.78 "," ? 6,226.22 ",32.24
ORD2090,17-05-2025,Printer,Accessories,North,2," ? 4,212.00 "," ? 8,424.00 "," ? 6,318.28 "," ? 2,105.72 ",25.00
ORD2091,25-08-2024,Mouse,Electronics,West,15," ? 4,986.00 "," ? 74,790.00 "," ? 47,402.91 "," ? 27,387.09 ",36.62
ORD2092,12-07-2024,Headphones,Accessories,Central,17," ? 2,905.00 "," ? 49,385.00 "," ? 43,759.83 "," ? 5,625.17 ",11.39
ORD2093,18-01-2024,Printer,Electronics,North,7," ? 3,113.00 "," ? 21,791.00 "," ? 16,515.34 "," ? 5,275.66 ",24.21
ORD2094,28-06-2025,Tablet,Electronics,Central,19," ? 1,271.00 "," ? 24,149.00 "," ? 17,453.52 "," ? 6,695.48 ",27.73
ORD2095,17-01-2025,Printer,Accessories,North,2, ? 571.00 ," ? 1,142.00 ", ? 855.53 , ? 286.47 ,25.09
ORD2096,31-01-2025,Keyboard,Electronics,Central,16," ? 4,911.00 "," ? 78,576.00 "," ? 68,243.54 "," ? 10,332.46 ",13.15
ORD2097,18-08-2024,Printer,Accessories,South,10," ? 1,857.00 "," ? 18,570.00 "," ? 11,874.86 "," ? 6,695.14 ",36.05
ORD2098,29-03-2024,Laptop,Electronics,Central,9," ? 2,709.00 "," ? 24,381.00 "," ? 19,917.19 "," ? 4,463.81 ",18.31
ORD2099,21-03-2025,Monitor,Accessories,Central,3," ? 1,657.00 "," ? 4,971.00 "," ? 3,701.41 "," ? 1,269.59 ",25.54
ORD2100,03-11-2023,Keyboard,Accessories,North,3," ? 1,089.00 "," ? 3,267.00 "," ? 2,101.62 "," ? 1,165.38 ",35.67
ORD2101,02-11-2023,Mouse,Accessories,East,17," ? 4,034.00 "," ? 68,578.00 "," ? 48,337.97 "," ? 20,240.03 ",29.51
ORD2102,28-04-2025,Tablet,Electronics,East,15," ? 2,428.00 "," ? 36,420.00 "," ? 31,696.50 "," ? 4,723.50 ",12.97
ORD2103,30-03-2024,Printer,Electronics,East,12," ? 3,173.00 "," ? 38,076.00 "," ? 24,106.55 "," ? 13,969.45 ",36.69
ORD2104,11-01-2025,Printer,Accessories,East,8," ? 4,185.00 "," ? 33,480.00 "," ? 26,547.63 "," ? 6,932.37 ",20.71
ORD2105,17-09-2024,Keyboard,Accessories,Central,6," ? 3,254.00 "," ? 19,524.00 "," ? 17,369.11 "," ? 2,154.89 ",11.04
ORD2106,12-11-2023,Laptop,Electronics,Central,12," ? 4,010.00 "," ? 48,120.00 "," ? 30,567.49 "," ? 17,552.51 ",36.48
ORD2107,29-07-2024,Monitor,Electronics,North,13," ? 1,453.00 "," ? 18,889.00 "," ? 14,646.46 "," ? 4,242.54 ",22.46
ORD2108,01-04-2024,Printer,Accessories,Central,4," ? 2,448.00 "," ? 9,792.00 "," ? 6,997.03 "," ? 2,794.97 ",28.54
ORD2109,14-09-2023,Printer,Accessories,East,8," ? 1,889.00 "," ? 15,112.00 "," ? 12,751.39 "," ? 2,360.61 ",15.62
ORD2110,01-04-2025,Headphones,Accessories,South,6," ? 3,090.00 "," ? 18,540.00 "," ? 14,172.45 "," ? 4,367.55 ",23.56
ORD2111,23-06-2025,Laptop,Electronics,Central,12," ? 4,251.00 "," ? 51,012.00 "," ? 34,887.10 "," ? 16,124.90 ",31.61
ORD2112,18-10-2023,Headphones,Electronics,South,17," ? 2,586.00 "," ? 43,962.00 "," ? 36,757.66 "," ? 7,204.34 ",16.39
ORD2113,15-01-2024,Keyboard,Accessories,Central,12," ? 2,353.00 "," ? 28,236.00 "," ? 18,059.92 "," ? 10,176.08 ",36.04
ORD2114,14-02-2025,Laptop,Electronics,East,4," ? 3,574.00 "," ? 14,296.00 "," ? 10,536.70 "," ? 3,759.30 ",26.30
ORD2115,15-04-2025,Tablet,Electronics,Central,9," ? 4,652.00 "," ? 41,868.00 "," ? 32,710.48 "," ? 9,157.52 ",21.87
